,InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
391268,C562876,2011-08-10 10:42:00,22360,jar english glass confectionery,-1,2.95,-2.95,15110,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,10,2,August,Wednesday
391269,C562884,2011-08-10 11:25:00,22900,towels london tea love set 2,-3,3.25,-9.75,14056,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,11,2,August,Wednesday
391270,C562887,2011-08-10 11:43:00,23077,gloss doughnut lip,-20,1.25,-25.0,17994,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,11,2,August,Wednesday
391271,C562889,2011-08-10 12:07:00,22727,clock bakelike red alarm,-2,3.75,-7.5,18172,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,12,2,August,Wednesday
391272,C562909,2011-08-10 13:00:00,75049L,mobile circular large mirror,-11,1.25,-13.75,17602,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,13,2,August,Wednesday
391273,C562910,2011-08-10 13:03:00,23187,jar style storage bonbons french,-16,0.29,-4.64,15671,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,13,2,August,Wednesday
391274,C562911,2011-08-10 13:06:00,22978,pin pantry rolling,-5,3.75,-18.75,13384,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,13,2,August,Wednesday
391275,C562915,2011-08-10 13:35:00,23064,chandelier cinderella,-1,49.95,-49.95,13388,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,13,2,August,Wednesday
391276,C562921,2011-08-10 14:17:00,22423,regency cakestand tier 3,-2,12.75,-25.5,13767,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,14,2,August,Wednesday
391277,C562921,2011-08-10 14:17:00,22699,regency roses saucer teacup,-2,2.95,-5.9,13767,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,14,2,August,Wednesday
391278,C562921,2011-08-10 14:17:00,22726,clock bakelike green alarm,-1,3.75,-3.75,13767,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,14,2,August,Wednesday
391279,C562921,2011-08-10 14:17:00,22727,clock bakelike red alarm,-1,3.75,-3.75,13767,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,14,2,August,Wednesday
391280,C562943,2011-08-11 09:16:00,23316,clock red refectory,-1,9.95,-9.95,12693,Germany,2011-08-11,2011,2011-08,8,08-11,11,9,3,August,Thursday
391281,C562952,2011-08-11 10:10:00,22456,slate large chalkboard natural,-1,4.95,-4.95,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391282,C562952,2011-08-11 10:10:00,22979,washing brush pantry,-2,1.45,-2.9,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391283,C562952,2011-08-11 10:10:00,22980,brush pantry scrubbing,-3,1.65,-4.95,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391284,C562952,2011-08-11 10:10:00,22981,apple pantry corer,-5,1.45,-7.25,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391285,C562952,2011-08-11 10:10:00,23015,cordial glass jug,-1,8.25,-8.25,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391286,C562952,2011-08-11 10:10:00,23017,jar measuring apothecary,-1,12.5,-12.5,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391287,C562952,2011-08-11 10:10:00,23020,jar storage glass songbird,-1,12.5,-12.5,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391288,C562952,2011-08-11 10:10:00,23110,key cabinet parisienne,-1,5.75,-5.75,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391289,C562952,2011-08-11 10:10:00,23111,sewing box parisienne,-1,12.5,-12.5,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391290,C562952,2011-08-11 10:10:00,23165,ceramic large storage jar,-2,1.65,-3.3,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391291,C562952,2011-08-11 10:10:00,23166,medium ceramic storage jar,-1,1.25,-1.25,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391292,C562952,2011-08-11 10:10:00,23167,ceramic small storage jar,-2,0.83,-1.66,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391293,C562952,2011-08-11 10:10:00,23169,classic jar cookie sweet glass,-1,4.15,-4.15,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391294,C562952,2011-08-11 10:10:00,23235,vintage storage biscuit tin leaf,-2,2.89,-5.78,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391295,C562952,2011-08-11 10:10:00,23236,doily vintage doiley storage biscuit tin,-1,2.89,-2.89,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391296,C562952,2011-08-11 10:10:00,23239,poppies 4 knack set knick tins,-3,4.15,-12.45,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391297,C562952,2011-08-11 10:10:00,23243,set sugar pantry tea coffee tins,-1,4.95,-4.95,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391298,C562952,2011-08-11 10:10:00,23244,vintage design storage round tin cannister leaf,-2,1.95,-3.9,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391299,C562952,2011-08-11 10:10:00,23245,regency cake set 3 tins,-1,4.95,-4.95,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391300,C562952,2011-08-11 10:10:00,82486,wood s 3 white ant antique cabinet drawer 3 finish,-1,8.95,-8.95,12749,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391301,C562953,2011-08-11 10:12:00,21232,ceramic strawberry trinket box pot,-1,1.25,-1.25,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391302,C562953,2011-08-11 10:12:00,22064,pot trinket doughnut pink,-1,1.65,-1.65,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391303,C562953,2011-08-11 10:12:00,22328,snack 4 round fruits set boxes,-1,2.95,-2.95,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391304,C562953,2011-08-11 10:12:00,22649,strawberry teapot cake fairy,-1,4.95,-4.95,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391305,C562953,2011-08-11 10:12:00,22697,regency saucer green teacup,-1,2.95,-2.95,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391306,C562953,2011-08-11 10:12:00,22699,regency roses saucer teacup,-1,2.95,-2.95,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391307,C562953,2011-08-11 10:12:00,23206,bag lunch design apple,-1,1.65,-1.65,16180,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391308,C562954,2011-08-11 10:13:00,20914,red bowls retrospot set 5 glass spotty lid,-1,2.95,-2.95,17429,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391309,C562954,2011-08-11 10:13:00,22461,deco savoy clock art,-2,3.95,-7.9,17429,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391310,C562954,2011-08-11 10:13:00,84927F,psychedelic hook tile,-5,0.39,-1.95,17429,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391311,C562956,2011-08-11 10:14:00,22637,bank retrospot piggy,-1,2.55,-2.55,13186,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391312,C562956,2011-08-11 10:14:00,82600,singing n 0 metal sign,-6,2.1,-12.6,13186,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391313,C562957,2011-08-11 10:15:00,22540,jigsaw circus parade mini,-1,0.42,-0.42,13319,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391314,C562957,2011-08-11 10:15:00,22842,tin vintage biscuit red,-1,6.75,-6.75,13319,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391315,C562959,2011-08-11 10:21:00,22138,set baking piece retrospot 9,-6,0.7,-4.2,17389,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391316,C562959,2011-08-11 10:21:00,85066,sweetheart cream chest mini,-6,1.8,-10.8,17389,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391317,C562961,2011-08-11 10:24:00,22766,frame photo cornice,-7,2.95,-20.65,14305,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391318,C562961,2011-08-11 10:24:00,22852,bowl vintage cream dog,-1,4.25,-4.25,14305,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391319,C562961,2011-08-11 10:24:00,84947,silver tea glass antique engraved,-5,1.25,-6.25,14305,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391320,C562961,2011-08-11 10:24:00,85123A,holder heart cream hanging white tlight,-6,2.95,-17.7,14305,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391321,C562962,2011-08-11 10:26:00,22173,4 hanger metal hook chateau french,-1,2.95,-2.95,17579,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391322,C562962,2011-08-11 10:26:00,23132,heart wall ivory small organiser,-1,5.75,-5.75,17579,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391323,C562969,2011-08-11 10:58:00,21987,cups 6 skull pack paper,-12,0.65,-7.8,12610,Italy,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391324,C562969,2011-08-11 10:58:00,22568,cushion owl feltcraft,-1,3.75,-3.75,12610,Italy,2011-08-11,2011,2011-08,8,08-11,11,10,3,August,Thursday
391325,C562992,2011-08-11 11:48:00,22847,style ivory bin diner bread,-1,16.95,-16.95,12885,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,11,3,August,Thursday
391326,C563068,2011-08-11 15:26:00,23108,10 lights led dolly set,-1,6.25,-6.25,13722,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,15,3,August,Thursday
391327,C563072,2011-08-11 15:45:00,22805,edwardian blue knob drawer acrylic,-1,1.25,-1.25,16928,United Kingdom,2011-08-11,2011,2011-08,8,08-11,11,15,3,August,Thursday
391328,C563107,2011-08-12 10:17:00,21452,box money toadstool,-1,2.95,-2.95,12709,Germany,2011-08-12,2011,2011-08,8,08-12,12,10,4,August,Friday
391329,C563107,2011-08-12 10:17:00,22960,jars set making jam,-1,3.75,-3.75,12709,Germany,2011-08-12,2011,2011-08,8,08-12,12,10,4,August,Friday
391330,C563107,2011-08-12 10:17:00,22965,cookie biscuit cutters traditional set 3,-12,2.1,-25.2,12709,Germany,2011-08-12,2011,2011-08,8,08-12,12,10,4,August,Friday
391331,C563107,2011-08-12 10:17:00,23169,classic jar cookie sweet glass,-1,4.15,-4.15,12709,Germany,2011-08-12,2011,2011-08,8,08-12,12,10,4,August,Friday
391332,C563109,2011-08-12 10:31:00,20725,bag lunch red retrospot spotty,-6,1.65,-9.9,12656,France,2011-08-12,2011,2011-08,8,08-12,12,10,4,August,Friday
391333,C563109,2011-08-12 10:31:00,21936,bag red retrospot picnic,-4,2.95,-11.8,12656,France,2011-08-12,2011,2011-08,8,08-12,12,10,4,August,Friday
391334,C563197,2011-08-14 09:57:00,23160,tea regency spoon,-3,1.25,-3.75,13047,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,9,6,August,Sunday
391335,C563207,2011-08-14 12:10:00,20781,headphones gold ear muff,-1,5.49,-5.49,17613,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,12,6,August,Sunday
391336,C563207,2011-08-14 12:10:00,21933,bag vintage paisley pink picnic,-1,1.65,-1.65,17613,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,12,6,August,Sunday
391337,C563207,2011-08-14 12:10:00,22371,bag vintage tokyo 78 airline,-1,4.25,-4.25,17613,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,12,6,August,Sunday
391338,C563207,2011-08-14 12:10:00,84279P,blossom flask cherry decorative,-1,3.75,-3.75,17613,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,12,6,August,Sunday
391339,C563207,2011-08-14 12:10:00,84879,bird colour ornament assorted,-1,1.69,-1.69,17613,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,12,6,August,Sunday
391340,C563218,2011-08-14 14:15:00,22383,bag lunch design suki,-1,1.65,-1.65,16401,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391341,C563219,2011-08-14 14:17:00,22469,wicker small heart,-11,1.65,-18.15,17644,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391342,C563220,2011-08-14 14:22:00,21289,bag gift stripes large chocolate,-4,1.25,-5.0,16150,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391343,C563220,2011-08-14 14:22:00,22469,wicker small heart,-6,1.65,-9.9,16150,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391344,C563220,2011-08-14 14:22:00,23243,set sugar pantry tea coffee tins,-2,4.95,-9.9,16150,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391345,C563221,2011-08-14 14:23:00,22780,light garland pink butterfiles,-3,4.25,-12.75,17611,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391346,C563222,2011-08-14 14:28:00,22460,glass embossed holder tealight,-3,1.25,-3.75,15660,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391347,C563223,2011-08-14 14:30:00,37446,mini hanging cakes cake stand,-1,1.45,-1.45,16292,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391348,C563223,2011-08-14 14:30:00,37449,ceramic hanging cakes cake stand,-2,9.95,-19.9,16292,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391349,C563224,2011-08-14 14:33:00,23298,spotty bunting,-1,4.95,-4.95,12409,Switzerland,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391350,C563225,2011-08-14 14:35:00,D,discount,-1,434.51,-434.51,14911,Ireland,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391351,C563226,2011-08-14 14:36:00,23253,cutlery design piece pantry 16 pc set,-1,15.95,-15.95,13116,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,14,6,August,Sunday
391352,C563232,2011-08-14 15:55:00,23173,teapot regency roses,-1,9.95,-9.95,17988,United Kingdom,2011-08-14,2011,2011-08,8,08-14,14,15,6,August,Sunday
391353,C563240,2011-08-15 10:06:00,22616,12 london pack tissues,-12,0.29,-3.48,15048,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,10,0,August,Monday
391354,C563249,2011-08-15 11:35:00,21704,bag swirly 250 g marbles,-1,0.72,-0.72,16656,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,11,0,August,Monday
391355,C563258,2011-08-15 12:08:00,20727,bag skull lunch black,-1,1.45,-1.45,15311,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,12,0,August,Monday
391356,C563258,2011-08-15 12:08:00,20728,bag blue lunch cars,-1,1.45,-1.45,15311,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,12,0,August,Monday
391357,C563258,2011-08-15 12:08:00,22061,hanging cake strawbery large stand,-2,8.5,-17.0,15311,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,12,0,August,Monday
391358,C563363,2011-08-15 16:20:00,21579,bag design lolita cotton tote,-6,2.25,-13.5,15342,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,16,0,August,Monday
391359,C563363,2011-08-15 16:20:00,23155,magnet knickerbockerglory assorted,-1,0.83,-0.83,15342,United Kingdom,2011-08-15,2011,2011-08,8,08-15,15,16,0,August,Monday
391360,C563375,2011-08-16 10:27:00,22193,clock red diner wall,-2,8.5,-17.0,14911,Ireland,2011-08-16,2011,2011-08,8,08-16,16,10,1,August,Tuesday
391361,C563375,2011-08-16 10:27:00,22989,design towels pantry tea set 2,-6,3.25,-19.5,14911,Ireland,2011-08-16,2011,2011-08,8,08-16,16,10,1,August,Tuesday
391362,C563375,2011-08-16 10:27:00,23073,georgian trinket box,-1,12.5,-12.5,14911,Ireland,2011-08-16,2011,2011-08,8,08-16,16,10,1,August,Tuesday
391363,C563375,2011-08-16 10:27:00,23149,bowl ivory small antique wire,-6,2.49,-14.94,14911,Ireland,2011-08-16,2011,2011-08,8,08-16,16,10,1,August,Tuesday
391364,C563433,2011-08-16 12:14:00,21874,mug tonic gin,-1,1.25,-1.25,16033,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,12,1,August,Tuesday
391365,C563433,2011-08-16 12:14:00,22666,design pantry box recipe yellow,-1,2.95,-2.95,16033,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,12,1,August,Tuesday
391366,C563433,2011-08-16 12:14:00,84629,frame white birds tree 3,-1,4.95,-4.95,16033,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,12,1,August,Tuesday
391367,C563459,2011-08-16 14:51:00,84078A,retro storage set 4 white cubes,-1,39.95,-39.95,17048,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,14,1,August,Tuesday
391368,C563483,2011-08-16 15:59:00,21713,flowerpot citronella candle,-3,2.1,-6.3,14175,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,15,1,August,Tuesday
391369,C563483,2011-08-16 15:59:00,22927,garden thermometer green giant,-1,5.95,-5.95,14175,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,15,1,August,Tuesday
391370,C563483,2011-08-16 15:59:00,23108,10 lights led dolly set,-1,6.25,-6.25,14175,United Kingdom,2011-08-16,2011,2011-08,8,08-16,16,15,1,August,Tuesday
391371,C563553,2011-08-17 13:14:00,22197,small holder popcorn,-1,0.85,-0.85,16755,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,13,2,August,Wednesday
391372,C563553,2011-08-17 13:14:00,22882,vintage tile number font 3,-1,1.95,-1.95,16755,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,13,2,August,Wednesday
391373,C563553,2011-08-17 13:14:00,22883,4 vintage tile number font,-1,1.95,-1.95,16755,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,13,2,August,Wednesday
391374,C563553,2011-08-17 13:14:00,22885,vintage tile 6 number font,-1,1.95,-1.95,16755,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,13,2,August,Wednesday
391375,C563553,2011-08-17 13:14:00,85123A,holder heart cream hanging white tlight,-1,2.95,-2.95,16755,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,13,2,August,Wednesday
391376,C563554,2011-08-17 13:16:00,22467,rack coat gumball,-1,2.55,-2.55,16755,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,13,2,August,Wednesday
391377,C563570,2011-08-17 14:51:00,21067,teatime vintage red mug,-23,1.06,-24.38,17949,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,14,2,August,Wednesday
391378,C563577,2011-08-17 15:06:00,21069,tea vintage billboard mug,-701,1.06,-743.06,17949,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,15,2,August,Wednesday
391379,C563577,2011-08-17 15:06:00,21871,save planet mug,-576,1.06,-610.56,17949,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,15,2,August,Wednesday
391380,C563577,2011-08-17 15:06:00,21877,home sweet mug,-828,1.06,-877.68,17949,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,15,2,August,Wednesday
391381,C563586,2011-08-17 17:19:00,22077,6 ribbons rustic charm,-6,1.65,-9.9,12697,Sweden,2011-08-17,2011,2011-08,8,08-17,17,17,2,August,Wednesday
391382,C563587,2011-08-17 17:37:00,21314,heart trinket small glass pot,-5,2.1,-10.5,18248,United Kingdom,2011-08-17,2011,2011-08,8,08-17,17,17,2,August,Wednesday
391383,C563591,2011-08-18 06:10:00,23296,time cases baking 6 tea set,-4,1.25,-5.0,16145,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391384,C563592,2011-08-18 06:12:00,D,discount,-1,9.6,-9.6,16029,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391385,C563593,2011-08-18 06:13:00,D,discount,-1,206.4,-206.4,14646,Netherlands,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391386,C563594,2011-08-18 06:14:00,21314,heart trinket small glass pot,-5,2.1,-10.5,18248,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391387,C563595,2011-08-18 06:15:00,23091,garden metal herb zinc container gerden,-1,6.25,-6.25,13769,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391388,C563595,2011-08-18 06:15:00,71477,holder colour coloured star glass tlight,-2,2.75,-5.5,13769,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391389,C563596,2011-08-18 06:19:00,22776,cakestand cake sweetheart loveheart tier stand 3,-2,9.95,-19.9,12749,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391390,C563598,2011-08-18 06:21:00,22845,vintage cream container cat food,-1,6.35,-6.35,14305,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391391,C563599,2011-08-18 06:22:00,22425,enamel cream colander,-1,4.95,-4.95,15152,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391392,C563599,2011-08-18 06:22:00,22842,tin vintage biscuit red,-1,6.75,-6.75,15152,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391393,C563599,2011-08-18 06:22:00,84946,silver tea glass antique etched tlight,-1,1.25,-1.25,15152,United Kingdom,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391394,C563600,2011-08-18 06:24:00,21218,tin spotty red biscuit,-1,3.75,-3.75,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391395,C563600,2011-08-18 06:24:00,21584,tube small retrospot matches,-1,1.65,-1.65,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391396,C563600,2011-08-18 06:24:00,21845,dairy stripe maid mug,-8,0.79,-6.32,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391397,C563600,2011-08-18 06:24:00,22182,cake filigree small victorian stand,-2,4.95,-9.9,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391398,C563600,2011-08-18 06:24:00,22301,design mug bird cat coffee,-1,2.55,-2.55,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391399,C563600,2011-08-18 06:24:00,22423,regency cakestand tier 3,-1,12.75,-12.75,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
391400,C563600,2011-08-18 06:24:00,22608,funky pens assorted jeweled,-7,0.19,-1.33,14911,Ireland,2011-08-18,2011,2011-08,8,08-18,18,6,3,August,Thursday
